Source,InformationFlow,Destination,SourceLayer,DestLayer
Khorathidin Regional Emergency Management Center,incident command information,861234567890133 Palm Phone 2 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352098765432105 Google Pixel Fold - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567890134 Samsung Galaxy Z Flip 6 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091234567806 Motorola Razr 2025 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567890135 Xiaomi Mi Mix 5 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,351982104567890 Galaxy S26 Ultra - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,864209153784321 iPhone 17 Pro Max - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091847563211 Pixel 10 XL - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,864512309876232 Xperia Z8 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091847563212 OnePlus 14T - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234509876544 Redmi Note 16 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,359876120345679 Moto G200 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,864209875612341 Nokia X60 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352098761234568 Huawei P70 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567890124 Oppo Find X8 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091234567891 Vivo X100 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234098765433 Realme GT Neo 7 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352098765432110 Asus ROG Phone 9 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567809877 Lenovo Legion Y100 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091234098766 Honor Magic 7 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567801235 ZTE Axon 60 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352098765401235 BlackBerry Key6 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567890125 HTC U24 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091234567802 Sony Xperia 1 VII - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,861234567890126 LG Velvet 3 - Personnel Device,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Kamonchanok Srisuwan - Emergency Personnel,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Nattapong Wattanachai - Emergency Personnel,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Pimchanok Boonyarat - Emergency Personnel,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Thanakorn Rattanapong - Emergency Personnel,Physical,Physical
Bangkok Ambulance 03 - Emergency Vehicle OBE,emergency personnel information presentation,Supalak Thongchai - Emergency Personnel,Physical,Physical
Bangkok Ambulance 03 - Emergency Vehicle OBE,emergency personnel information presentation,Ananda Chaisuriyakul - Emergency Personnel,Physical,Physical
Bangkok Police 01 - Emergency Vehicle OBE,emergency personnel information presentation,Kritsada Phanurat - Emergency Personnel,Physical,Physical
Bangkok Police 01 - Emergency Vehicle OBE,emergency personnel information presentation,Nicha Suphaphanich - Emergency Personnel,Physical,Physical
Bangkok Police 02 - Emergency Vehicle OBE,emergency personnel information presentation,Ornpreeya Sakulchai - Emergency Personnel,Physical,Physical
Bangkok Police 02 - Emergency Vehicle OBE,emergency personnel information presentation,Ratchata Nimsakul - Emergency Personnel,Physical,Physical
Bangkok Police 03 - Emergency Vehicle OBE,emergency personnel information presentation,Sakchai Pradchaphet - Emergency Personnel,Physical,Physical
Bangkok Police 03 - Emergency Vehicle OBE,emergency personnel information presentation,Tassanee Yodkamol - Emergency Personnel,Physical,Physical
Bangkok Police 04 - Emergency Vehicle OBE,emergency personnel information presentation,Udom Siripong - Emergency Personnel,Physical,Physical
Bangkok Police 04 - Emergency Vehicle OBE,emergency personnel information presentation,Vichai Thongprasert - Emergency Personnel,Physical,Physical
Bangkok Police 05 - Emergency Vehicle OBE,emergency personnel information presentation,Wanida Kittisakul - Emergency Personnel,Physical,Physical
Bangkok Police 05 - Emergency Vehicle OBE,emergency personnel information presentation,Yutthana Chaisuwan - Emergency Personnel,Physical,Physical
Bangkok Fire 01 - Emergency Vehicle OBE,emergency personnel information presentation,Amara Boonyasiri - Emergency Personnel,Physical,Physical
Bangkok Fire 01 - Emergency Vehicle OBE,emergency personnel information presentation,Boonchai Tansakul - Emergency Personnel,Physical,Physical
Bangkok Fire 02 - Emergency Vehicle OBE,emergency personnel information presentation,Chutima Pattanapong - Emergency Personnel,Physical,Physical
Bangkok Fire 02 - Emergency Vehicle OBE,emergency personnel information presentation,Duangjai Wongthip - Emergency Personnel,Physical,Physical
Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Ekachai Suwannarat - Emergency Personnel,Physical,Physical
Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Fuangfah Kittipong - Emergency Personnel,Physical,Physical
Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Gun Noppakun - Emergency Personnel,Physical,Physical
Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Hansa Chotirat - Emergency Personnel,Physical,Physical
Pnom Pehn Police 01 - Emergency Vehicle OBE,emergency personnel information presentation,Inthira Saengchai - Emergency Personnel,Physical,Physical
Pnom Pehn Police 01 - Emergency Vehicle OBE,emergency personnel information presentation,Jariya Phanichkul - Emergency Personnel,Physical,Physical
Pnom Pehn Police 02 - Emergency Vehicle OBE,emergency personnel information presentation,Kamol Boonsri - Emergency Personnel,Physical,Physical
Pnom Pehn Police 02 - Emergency Vehicle OBE,emergency personnel information presentation,Lawan Thongchai - Emergency Personnel,Physical,Physical
Pnom Pehn Police 03 - Emergency Vehicle OBE,emergency personnel information presentation,Metha Rattanapong - Emergency Personnel,Physical,Physical
Pnom Pehn Police 03 - Emergency Vehicle OBE,emergency personnel information presentation,Nattaya Kongsiri - Emergency Personnel,Physical,Physical
Pnom Pehn Fire 01 - Emergency Vehicle OBE,emergency personnel information presentation,Anusorn Wattanapanich - Emergency Personnel,Physical,Physical
Pnom Pehn Fire 01 - Emergency Vehicle OBE,emergency personnel information presentation,Darika Suphakit - Emergency Personnel,Physical,Physical
Pnom Pehn Fire 02 - Emergency Vehicle OBE,emergency personnel information presentation,Ekkachai Prasertkul - Emergency Personnel,Physical,Physical
Pnom Pehn Fire 02 - Emergency Vehicle OBE,emergency personnel information presentation,Fon Chantarak - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Ganya Rattanawan - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,emergency personnel information presentation,Hiran Phongpanich - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Issara Wongchai - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,emergency personnel information presentation,Jirawat Boonmee - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,emergency personnel information presentation,Kanchana Srisopa - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,emergency personnel information presentation,Lalita Thanaporn - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,emergency personnel information presentation,Manop Chotiphan - Emergency Personnel,Physical,Physical
Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,emergency personnel information presentation,Napat Srisuwan - Emergency Personnel,Physical,Physical
